0,15.000000,0.161904761904762
2,12.000000,0.242424242424242
3,12.000000,0.257575757575758
4,9.000000,0.222222222222222
7,11.000000,0.218181818181818
8,9.000000,0.166666666666667
9,11.000000,0.181818181818182
12,18.000000,0.196078431372549
25,11.000000,0.127272727272727
31,12.000000,0.257575757575758
33,10.000000,0.222222222222222
37,10.000000,0.266666666666667
41,10.000000,0.133333333333333
43,7.000000,0.285714285714286
48,9.000000,0.305555555555556
49,8.000000,0.214285714285714
1,11.000000,0.181818181818182
21,15.000000,0.209523809523810
27,14.000000,0.219780219780220
39,9.000000,0.166666666666667
42,6.000000,0.066666666666667
44,15.000000,0.219047619047619
47,9.000000,0.111111111111111
11,10.000000,0.222222222222222
13,7.000000,0.380952380952381
15,8.000000,0.178571428571429
26,13.000000,0.205128205128205
28,8.000000,0.107142857142857
46,12.000000,0.151515151515152
19,10.000000,0.200000000000000
20,9.000000,0.305555555555556
23,10.000000,0.155555555555556
24,6.000000,0.266666666666667
34,7.000000,0.380952380952381
40,11.000000,0.127272727272727
45,11.000000,0.109090909090909
14,9.000000,0.277777777777778
32,7.000000,0.142857142857143
35,7.000000,0.238095238095238
5,9.000000,0.138888888888889
10,12.000000,0.196969696969697
29,14.000000,0.197802197802198
30,10.000000,0.244444444444444
6,7.000000,0.190476190476190
22,12.000000,0.181818181818182
36,10.000000,0.222222222222222
16,7.000000,0.142857142857143
17,8.000000,0.321428571428571
18,7.000000,0.190476190476190
38,6.000000,0.266666666666667
